-4.039735298813458275e-01 8.241717017327715666e+00 -1.697323066967521221e+00 -8.764212220771746331e+00 3.855076846244282596e+00 -2.136684351643721058e+00
-1.940057845823577320e-01 8.800337805115406198e+00 -1.523072842463291110e-01 -8.464200153386780556e+00 3.056189650055421314e+00 -1.154494653572498475e+00
-5.158876158090797137e-01 8.456877982864570598e+00 -2.166776484175910511e+00 -8.066537272958644422e+00 2.819602489400794276e+00 -5.132655775426980815e-01
-1.191336477888253365e+00 8.500290662567534739e+00 -1.434954596036810415e-01 -8.172473007316298776e+00 2.925159014963696791e+00 -6.189524315691501410e-01
-4.814958884516226112e-01 6.999832145181247078e+00 -8.332234914759699684e-01 -8.212348669256819278e+00 3.567782021637250445e+00 -6.824897006257732990e-01
-9.592438070905824343e-01 7.245865204827044437e+00 -1.635332791931675800e+00 -9.180548477245540795e+00 4.755458693473620713e+00 -1.761402270240844281e+00
-1.606935822353576793e+00 8.745660279606463305e+00 -6.286741812163640919e-01 -8.192920808308603142e+00 4.226215326596487465e+00 -1.390655283313277923e-01
-2.281997300755673752e+00 7.632900085363311327e+00 -1.973782600022957467e+00 -7.986955744266579948e+00 2.845939759459919394e+00 -2.580164166595315223e+00
-1.543786035363867271e+00 7.273286865295765402e+00 -9.732952487610675441e-01 -7.121801147032325474e+00 3.282388025066736326e+00 -2.414621964656801900e+00
-1.335399932785050536e+00 7.958069766789925836e+00 -1.336898643456669422e+00 -7.412176750554986704e+00 2.669402939014397624e+00 -2.240339610488784494e+00
-1.587348552174568050e+00 8.269482241020517321e+00 -2.619100769159537379e+00 -7.306308411239311518e+00 3.648994695775149566e+00 -1.437827193668335113e+00
-1.640578382072605867e+00 7.098024646550711303e+00 -2.971160997554054273e+00 -9.848665216664537425e+00 3.697743250077765609e+00 -5.520197779574812502e-01
-7.318280433091880477e-01 8.351214011310744922e+00 -2.279976919847666927e+00 -7.296523425192589229e+00 3.233952296537048188e+00 -2.781359593363983862e+00
-1.374770344371428976e+00 1.175326271704027725e+01 -1.215448302272811310e+00 -6.510837975904323116e+00 8.538246681629209078e-01 1.996281330219253913e-01
-1.493150552440589918e+00 7.474044150631421246e+00 -1.825059785501801368e+00 -8.997803379502448351e+00 4.456099029140178303e+00 -2.559823007211501356e-01
-4.721322504430157663e-01 6.699531376637145819e+00 -8.936590775480247606e-01 -7.910829484271610035e+00 2.949527196727443457e+00 -3.078189186032204150e-01
-8.922926600947062026e-01 7.373919483783685891e+00 -1.571091497370204593e+00 -9.403169312582532413e+00 2.473861395794780371e+00 -4.465229824901228994e-01
-1.995923537056537800e+00 8.856256025479986249e+00 -8.280386543432065594e-01 -8.115123811455305258e+00 4.186624284563407628e+00 -3.437902464081055154e-01
-6.208330535249730886e-01 8.636346208148660608e+00 -7.733273065146506475e-01 -6.730634445272244193e+00 4.206754189054974447e+00 -1.895092500238793054e-01
-1.906604373772397221e+00 7.549413491977765567e+00 -2.203568633671641130e+00 -7.601747008065014022e+00 2.675402329611981767e+00 -9.893507851605154446e-01
-1.804499688758892439e+00 7.733285975982625793e+00 -1.884421104497883359e+00 -7.758273818578404146e+00 3.498095328459983833e+00 -4.293895635518770737e-01
-1.183967670807174466e+00 7.569566125318843319e+00 6.454448291651049274e-02 -9.085518394637647432e+00 3.753848642934012325e+00 -2.062380583830437430e+00
-2.377784218965918850e+00 8.313383218486393389e+00 -1.705761672024903364e+00 -8.064653439509422483e+00 3.294920817708559380e+00 -3.375968728215851256e-01
-4.662065845531145891e-01 9.390898323299637696e+00 -1.418798315615952266e+00 -9.272424596478902714e+00 2.043179610176605543e+00 -2.700540192017368391e+00
4.150329646984851628e-02 8.076485558933169884e+00 -2.484074683916938753e+00 -9.197699463265593067e+00 3.861479209084231368e+00 -9.145319482239302467e-01
-1.049964678583922950e+00 8.268305370884743155e+00 -2.717854036385942695e-01 -7.572828220463160065e+00 3.513775948895809798e+00 -1.704611376074567364e-01
-9.483556633304688344e-01 8.528325778209294938e+00 -2.681314037980071507e+00 -9.310514180013624852e+00 3.955039076080877347e+00 -1.312577394714800727e+00
-3.882012087009369949e-01 7.435231792203015111e+00 -1.230259799027378920e+00 -7.275679542325978133e+00 3.392240177145417146e+00 -4.622884076747402204e-01
-1.791828848113769634e+00 8.279824658756385958e+00 -1.995389353497704521e+00 -7.074366788814813845e+00 4.037754033333811776e+00 -2.645755899409690137e+00
-2.257408027145949792e+00 8.273509390037983025e+00 1.539754479787363017e-01 -8.947803252097639160e+00 3.619049124583716637e+00 -2.907775015104330230e-02
-9.784263058300518567e-01 7.988039672742556441e+00 -1.304906536583348542e+00 -7.775340743972649626e+00 2.871468728379766411e+00 -3.616472840428186508e-02
-2.059063453121123821e-01 7.363372585042586849e+00 -1.793769032452924961e+00 -8.185804141752365481e+00 3.036432654952221366e+00 -6.808674328254856745e-01
-2.409086294510482951e+00 7.620920499025968020e+00 1.930963726044152562e-01 -8.397962561552002825e+00 3.166837015053117099e+00 -2.856527685017618001e-01
-6.479148045866942596e-01 8.739998495929773625e+00 -2.778973771573816087e+00 -8.688961140711072062e+00 3.352262161827944897e+00 1.141645412781747027e+00
-1.012053565649375875e+00 9.113274701033512670e+00 -1.429899882620929707e+00 -7.462330047459585280e+00 2.905663037898452039e+00 -7.924400837732232805e-01
-8.596094247606638206e-01 7.891870537222843041e+00 -1.170509981253350373e+00 -9.466230515351105268e+00 3.006920518551253529e+00 -2.050944649878396753e+00
-1.181048952806519114e+00 9.352109490888128818e+00 -1.006353972683405207e+00 -9.881354612491028533e+00 2.074449736054994275e+00 -4.125341769562830274e-01
-1.007629126059728764e+00 6.713107691223641815e+00 -1.492496515513672017e+00 -7.512043913806048856e+00 2.640284507587209450e+00 -6.917292133944961119e-01
-1.283978353165624142e+00 8.693003473540485970e+00 -1.871160551053652865e+00 -9.801044114729513979e+00 1.983977548692786419e+00 -5.284952656247885461e-01
-1.382233670785511404e+00 7.330166867235108796e+00 -1.604701690713475237e+00 -6.578044639510530089e+00 3.951594802596639866e+00 -2.347550034999285273e+00
-1.893611612662973842e+00 9.347429780510111641e+00 -3.274754236194565848e+00 -8.377657185698499376e+00 3.974172877647164981e+00 -1.510379684982760651e+00
-1.765910891032753005e+00 7.293250602646220493e+00 -2.852632467421094997e+00 -7.577386933372999955e+00 2.406283187189639072e+00 -1.489541344347203200e+00
-2.335654415690177288e+00 7.392741203460238886e+00 -1.628885655884803274e+00 -7.581374962903957737e+00 4.476305031450557692e+00 -2.513715239355945208e+00
-2.073014174073469551e+00 8.926328442281112885e+00 3.417029427523954332e-02 -8.554790864320970911e+00 2.095333049835365280e+00 -6.816695404588716256e-01
-3.181814493634580465e-01 8.020457208406108762e+00 -1.733823721307083288e+00 -8.953796961892535933e+00 2.810194243180189400e+00 -1.143101873267517554e+00
-1.312419114047133517e+00 8.935888215107194554e+00 -1.289499475176303811e+00 -9.083928556129935217e+00 2.509876870651738034e+00 -1.118901684190396040e+00
-1.260504132085574325e+00 9.621364356868275181e+00 -4.218839527702098469e-01 -6.686464282820530514e+00 1.490736390450522642e+00 -6.320444121514389169e-01
-2.754257832087479763e+00 9.917782849645263354e+00 -6.316214213797717303e-01 -8.645320790290467627e+00 3.796126729813198875e+00 -2.201375474206411553e+00
-1.333396090360078556e+00 5.892006312915888167e+00 1.741372679825003988e-01 -7.084437277495768015e+00 2.458073131746445483e+00 -1.946183222198683005e-02
-1.212015094549879102e+00 8.357445551560141794e+00 5.279667790859252641e-01 -8.700098273593573239e+00 3.070511345956266513e+00 -5.760156227044834765e-01
-2.004765672345365957e+00 7.784683581830618593e+00 -1.684912583879161430e+00 -9.112605296945623934e+00 4.881971751606324794e+00 -2.230782760335764614e+00
-9.164414836746570536e-02 7.098522897194090575e+00 -6.782998094109453646e-01 -7.916675087868505933e+00 3.615924593980870405e+00 -2.636740789507290295e+00
-1.194604543890221304e+00 1.010306021723550529e+01 -3.260301673205760142e+00 -8.541890841408644519e+00 1.911544781294430839e+00 -1.570877789002535829e+00
-3.822929766952730679e-01 8.623996824829358587e+00 -1.049892272433619711e+00 -6.844352224521228933e+00 9.485490119332875558e-01 -5.539504864769262404e-02
-1.075537310899029375e+00 7.660355998733757943e+00 -1.804728458246075196e+00 -7.808375400824737689e+00 3.521819464189308135e+00 -1.687813445553988378e+00
1.134558128727964910e-01 8.760991657301978819e+00 -3.690963695824447388e-01 -8.188564555694503255e+00 2.980618635278628137e+00 -1.270892638859169033e+00
-1.548194928742858467e+00 9.170641245055580981e+00 -3.926362092869199127e+00 -9.323697575564807494e+00 3.676747606693933079e+00 -1.907313697067475111e+00
5.174074246217739592e+00 -6.647664071432922706e-01 8.200496526364251082e+00 -1.403768603894731548e+01 2.536509619580882280e+00 1.428817951061365665e+00
6.420276775904008026e+00 7.086363461584253010e-01 8.751566384797598630e+00 -1.461698357867214249e+01 1.587478704840867838e+00 1.189793012979326381e+00
6.278863411366396363e+00 -2.100065818681299490e+00 7.161519947446756795e+00 -1.396617558638808276e+01 8.183624236229929405e-01 1.076425156095009328e+00
3.856418264946730012e+00 -9.799786263557409560e-01 7.917173015984775297e+00 -1.306816651153081921e+01 1.704749073495978262e+00 4.741641999932417306e+00
5.587364609818628480e+00 -8.730740355157422528e-01 6.263703940681613958e+00 -1.286551506325243466e+01 3.270825429345585178e-01 1.759722283052269409e+00
5.033557708882601567e+00 -1.104951193703579193e+00 8.395384058820971163e+00 -1.226912033601104568e+01 3.020429565113882830e+00 7.970279652289786743e-01
5.125956104576690819e+00 -5.351316102147686271e-01 5.707538174234369599e+00 -1.465964938608698276e+01 4.147422384243522053e+00 1.129843536225003664e+00
5.626612658593394656e+00 -1.422287745992239838e+00 8.730360493822981738e+00 -1.385529733891290505e+01 -9.204139616170152749e-01 3.407353070286825991e-01
5.706473587820769744e+00 1.214681572611483462e+00 8.104443785103578435e+00 -1.628527445634783888e+01 9.977757162619276254e-01 1.891936815832677699e-01
5.647962837860193375e+00 -3.312572171128946863e-02 7.470141435034497235e+00 -1.195283940050644311e+01 2.257746989421108186e+00 1.740130047642218347e+00
5.402230716208485717e+00 -1.064635027648275001e+00 7.615482196734001619e+00 -1.282947911003773989e+01 2.934863353326734092e+00 1.597458456493045409e+00
3.646177128734195527e+00 9.428246987016457581e-01 6.167283606219989167e+00 -1.322923787055213829e+01 3.455048324457624886e+00 -1.031042999839185459e+00
4.637882102582860711e+00 -4.228514727768175607e-01 6.710337163292053653e+00 -1.367758266790348998e+01 7.084240385146840513e-01 9.072401599918582527e-01
4.890249138211302693e+00 -4.693039953555226962e-01 7.210308905139999780e+00 -1.445455254355258390e+01 4.423236992886995900e+00 5.053189413117615825e-01
4.737931480244330196e+00 -1.603935882237500721e+00 7.242832440360417401e+00 -1.404175908445879983e+01 1.576649165680124476e+00 -2.124550298117244829e-02
8.788858243464908071e+00 7.743083492962095082e-01 6.981309831613719652e+00 -1.247850083924092246e+01 5.985691588117612039e-01 3.640392345930607565e-01
6.659923030160299184e+00 -6.292434848021755123e-01 8.043322492691187264e+00 -1.285225882552557586e+01 2.517826338460463997e+00 2.075409785834788412e+00
5.699664330233389364e+00 -7.206228838683141902e-01 7.611116585639355669e+00 -1.337115682087749491e+01 7.736657309769161550e-01 8.215182064685804253e-01
3.871212253769540812e+00 -6.422036093739594831e-01 7.115628360597931135e+00 -1.325821923682244119e+01 2.813998877204623383e+00 1.641235593985981289e-01
6.012429712956496530e+00 -4.546971809515745200e-01 7.512704608628490099e+00 -1.373491263738131707e+01 2.489337493783208899e+00 6.680132235837238364e-01
5.341283459052884375e+00 -3.991264165045376178e-01 6.455764627862635052e+00 -1.329039595939881302e+01 1.421294824952493041e+00 2.874214215200554534e+00
5.393048318354622950e+00 -7.541713268763825528e-01 8.155589900591204255e+00 -1.413439799346402204e+01 1.594966466264138072e+00 1.982790657659265765e+00
6.210526434672289042e+00 -5.479605369869778864e-01 8.386220102926820630e+00 -1.514223574747522605e+01 1.869336821527872727e+00 1.586081086112014260e+00
3.965534182521529782e+00 -2.214986583390995190e+00 7.352560435963207297e+00 -1.251208558145448535e+01 1.393094077506593420e+00 1.691283233530249452e+00
4.201011978598721441e+00 -4.634122252803412056e-01 6.866567541254480211e+00 -1.162477432732890037e+01 1.096276758635662762e+00 -3.738288194551420140e-01
7.343042638788517706e+00 -9.451725790410777650e-01 5.266926752144817314e+00 -1.447117229166620866e+01 9.499308060381902452e-01 1.719258482102332009e+00
5.070578621818932596e+00 -1.338641141290661807e+00 7.513572239292107824e+00 -1.298626919433423588e+01 2.186033607631488795e+00 -1.007188010220690710e+00
7.170302337616157651e+00 -2.891065100288157108e+00 7.337315015020486442e+00 -1.306432542031561717e+01 1.449984295908483656e+00 -4.385877058847493792e-01
5.666442977118379964e+00 -6.036028185142945368e-01 5.816036211431212521e+00 -1.424282240135258171e+01 2.735441953501539292e+00 2.165429539346948040e+00
6.321231381154243323e+00 -2.437416430674710810e+00 7.868844125647147081e+00 -1.501802803417909082e+01 2.680763160740824880e+00 2.465651360442496109e+00
3.974454916248513214e+00 -1.277736168734986411e+00 6.505273886772997116e+00 -1.315427845967461629e+01 1.904518362795641240e+00 -4.847006308742696223e-01
5.451991786935675322e+00 -1.882721361523394421e+00 7.799071565240631720e+00 -1.205542471077806965e+01 1.519530017550742240e+00 -5.942547036111791581e-01
4.490187312489457128e+00 -7.229649912449696014e-01 6.857388721294134903e+00 -1.423100039789805038e+01 2.895372614129254618e+00 2.155632286210624748e+00
3.722730749395295025e+00 -9.174261796991048934e-01 5.431337371541491876e+00 -1.340075474931602528e+01 6.996861076371305721e-01 1.043763554380980230e+00
5.985948419780559249e+00 7.360181122842652801e-01 6.125403061350338518e+00 -1.361832599352393558e+01 7.389705868096552166e-02 8.396651773026742038e-01
6.106231153144779711e+00 -2.942359392162310350e-01 7.239484247399446737e+00 -1.214825451035040871e+01 2.085315027047838221e+00 2.005550389645102349e+00
5.796062850737505379e+00 -1.059213429851313171e+00 8.066485434529180765e+00 -1.395346969128516434e+01 8.592470385741947103e-01 2.999081252283869681e+00
5.659446655395438341e+00 -5.220631698082096595e-01 4.993705725815438257e+00 -1.294490220472262365e+01 1.133880693233254799e+00 7.565699352263927091e-01
6.172507463674982375e+00 7.985550402913947909e-01 6.358735400899554691e+00 -1.469221167585901888e+01 1.328870120504074492e+00 1.592150291317632638e+00
6.688323814273044121e+00 -4.826526935090186265e-01 7.460290107868418730e+00 -1.208050098234526715e+01 1.402215806336670978e+00 1.931270755834909592e+00
4.028841826065912457e+00 -4.743932842708474817e-01 6.215441879988435225e+00 -1.267635805300478502e+01 3.508431166086975583e+00 2.617781037915181130e+00
4.846875674988531557e+00 -6.687173839083437876e-02 8.158823983145008896e+00 -1.422864947176586981e+01 1.254271149505641558e+00 -4.217119154411248516e-01
5.776575847106608208e+00 4.385245204036603006e-02 5.756685092818010219e+00 -1.287486914997582943e+01 2.921365285731260641e+00 1.600846724669494847e+00
4.165993068578823788e+00 8.312000686865463894e-01 8.562393828463115142e+00 -1.381608870828964442e+01 5.464941887218277561e-01 6.594535238828090895e-01
6.859448436434160357e+00 -6.548736770796526052e-01 6.518344095431690910e+00 -1.533828909076078695e+01 2.106476530191456309e+00 2.280076126911404266e+00
5.097623013725650409e+00 -8.345809784790672037e-01 7.305617430593042805e+00 -1.407193158018750623e+01 1.295694164487120936e+00 9.216547653725930545e-01
5.124679857910302339e+00 -1.614562426412281315e+00 7.395658400480227712e+00 -1.295721437502581885e+01 1.283044250632812577e+00 1.152645033634508209e+00
4.105842539640139677e+00 -7.550837701163733984e-01 7.699206128675819549e+00 -1.380750932331529235e+01 -6.339828220543592963e-01 3.578449180137943664e-01
5.076769542062343987e+00 -3.192203112063984882e-02 5.479268968617453162e+00 -1.235174035527135672e+01 1.686919244736573953e+00 2.601851892532179189e+00
6.641280148797040539e+00 -5.485785197658435974e-01 7.013454750573076879e+00 -1.303567630990924897e+01 4.416967620913546888e+00 7.272140674023402918e-01
6.576519300684765312e+00 -1.426824800290288797e+00 7.248671369307005286e+00 -1.474874185011403149e+01 2.745878416774909070e+00 1.202933494720392460e+00
7.366395044903424782e+00 -1.473826525217165395e+00 5.877108944638498755e+00 -1.490731401251566091e+01 2.051583858344563804e+00 -9.065326618558104954e-01
6.124755057764485144e+00 -1.693228139246206743e-01 8.606098267527867662e+00 -1.328351665393263836e+01 2.606717798461013480e+00 5.269265759306205332e-01
7.105765681115535415e+00 -1.609560462264414959e-01 7.131336402626658355e+00 -1.313298548519127174e+01 9.342045628160822179e-01 1.616612853665412519e+00
5.893363427728644410e+00 3.764439203520379973e-01 6.363124118546163999e+00 -1.414512389814812998e+01 1.946621298481678197e+00 3.477652306378201885e+00
5.966616259983997139e+00 -1.534122298765684622e+00 6.215369997226515508e+00 -1.334393679193446403e+01 8.861818685358202607e-02 1.265335305121013887e+00
5.331755162997247943e+00 -2.324898101657872029e+00 6.709324642252773252e+00 -1.290086407727723383e+01 3.365911632696481082e-01 1.630941499282434926e+00
7.035448554142646138e+00 1.404034819494425212e-01 8.240791815635407858e+00 -1.368742019854238201e+01 3.652642640203314528e+00 1.827102752312305345e+00
6.868640163079611227e+00 -7.332189271412284937e-01 6.927585665435432638e+00 -1.251744816806493610e+01 8.041437510458695481e-01 1.384978819299820918e+00
5.831435581382893751e+00 -7.666784127985557529e-01 7.173100133366200559e+00 -1.409905609840827445e+01 6.091027863557798572e-01 6.074551961018226365e-01
5.290392699249292008e+00 -1.467447206231361934e+00 7.258219893995192074e+00 -1.306534853284334829e+01 1.663040133967260914e+00 1.337012257944594884e+00
5.428768435392311353e+00 -1.180258394623944440e+00 6.288613463884230370e+00 -1.264799423724375060e+01 1.756279759328733148e+00 1.024427987671448381e+00
3.685932316687035026e+00 -2.167089197833469982e-01 9.294427182982232694e+00 -1.388726919383769065e+01 2.221033619815281135e+00 1.113010899186492875e-01
6.143091496348530356e+00 -3.602040046882565849e-01 6.837009522875138856e+00 -1.466790997967933663e+01 1.900257574609010902e+00 1.973087704464302483e+00
6.844348889660854418e+00 8.924470027461246513e-01 6.315146078537143381e+00 -1.261904047187366373e+01 1.842510693879542805e+00 2.187467581868277389e+00
4.900860605609011600e+00 1.435060596297541569e-01 7.874499734499181614e+00 -1.383158929790223723e+01 1.678054374919379477e+00 6.663056645131779643e-01
4.397331180084828262e+00 -3.046919751532876752e+00 6.313207759604239300e+00 -1.470647730346544790e+01 2.913470142768074478e+00 2.264031539198625431e+00
5.536228204719026103e+00 3.524610349573347179e-01 7.801134872631876327e+00 -1.545440042644897893e+01 2.759017497587043177e+00 2.106198380061357955e+00
6.474524005026076168e+00 -2.292796731744471295e+00 6.885894152935565948e+00 -1.415315947290665122e+01 2.465178174999063554e+00 1.468664685322143226e+00
7.378442516310139254e+00 1.155712372391604070e-01 6.772290161239386208e+00 -1.608965070413939102e+01 2.395302392457253848e+00 2.049480556523274544e+00
5.077037026517638552e+00 -1.447816225108456534e+00 7.479497826298294960e+00 -1.333872887013331621e+01 1.374299431200503463e+00 2.361003941012044915e+00
5.144206780011036706e+00 -3.247651504950379020e-01 7.944738852181232325e+00 -1.447217980613856447e+01 2.375964521053353540e+00 1.164946596336700058e+00
4.251701848415232021e+00 -3.436647778882622184e-01 7.286731678497218923e+00 -1.347868995444947693e+01 1.241612548293119733e+00 1.888877089099950002e+00
7.489650405564907132e+00 -2.289097334322689470e+00 6.550391423855554507e+00 -1.365044766383452135e+01 2.030730685115910372e+00 1.925019095927956281e+00
6.748318403952746181e+00 9.103882152099451730e-01 6.779272786972523335e+00 -1.354365501551968265e+01 1.618476006074672124e+00 8.281006995635764589e-01
4.229198648247267656e+00 -1.466980260965719651e+00 5.372315649627786627e+00 -1.462398845340652187e+01 2.239978242815542586e+00 1.360115623612644153e+00
6.806789231787512051e+00 9.168059941629713716e-02 7.244391793854945583e+00 -1.407692740378025853e+01 1.393646541091042579e+00 -1.839234766157928913e-01
4.984704895420045467e+00 -1.583096530898207011e+00 8.010128639671290074e+00 -1.302264619325931072e+01 1.703989265705044831e+00 9.465840134226193303e-01
6.164150747857258139e+00 -2.900643436450332402e+00 6.366019777931307466e+00 -1.426400154679267729e+01 3.449304108127126511e+00 9.352739773726924666e-01
4.239139578835869671e+00 -1.136326047777692860e+00 7.695257525406256072e+00 -1.126330941963576393e+01 2.135920434517857736e+00 1.534055644216429926e+00
6.733780382698427047e+00 -1.413112066587451920e-03 6.694286474551775612e+00 -1.356334908424068431e+01 4.158137244510861308e+00 1.405259769809372505e+00
5.638042758806552257e+00 -1.925455861565107951e-01 7.958632930539532246e+00 -1.441361585583641336e+01 1.891110097665285483e+00 3.090778157982926544e+00
5.657313470635189745e+00 -5.459681543527918901e-01 5.312522936261814266e+00 -1.374425974680405460e+01 2.555300639015625652e+00 2.568353380665073793e-01
5.917573007123578144e+00 -9.172146245520320651e-01 6.998682418638272118e+00 -1.293986612897115940e+01 2.128693351403336820e+00 1.955070513604924898e+00
4.638216624471994898e+00 9.278532110308679304e-02 6.896188014901264651e+00 -1.409963694088563457e+01 1.193025548266134717e+00 2.133013933214433777e-01
4.574506619677084274e+00 -1.154138167402793735e+00 6.879605031853970765e+00 -1.155560517574194002e+01 1.893789310659814484e+00 -1.194273519877287359e+00
4.057613255245587247e+00 8.085109489467887656e-01 8.786020327917125172e+00 -1.325172407496986793e+01 1.934009932367459106e+00 8.508914398268867529e-01
