-4.532193632177053289e+00 -5.661517769487517171e+00
-4.197736830694056565e+00 -4.609627051005455556e+00
-3.830225366245976204e+00 -3.597775276434445058e+00
-4.627727088146367684e+00 -4.308118797157575841e+00
-2.239824902442313359e+00 -6.101379801646140244e+00
-3.092073189116562038e+00 -5.246845960479572746e+00
-3.103420695297645526e+00 -4.310092520765778090e+00
-4.578384364479470392e+00 -5.791057245510930152e+00
-3.282480029244524644e+00 -4.023910775921303085e+00
-2.759557465713401658e+00 -5.531548978378377335e+00
-3.069366699016326194e+00 -4.678999689842582299e+00
-7.383806142842739284e-01 -4.994553860069662399e+00
-2.499462922132664744e+00 -5.124939132614787951e+00
-2.943356832800519740e+00 -6.483571634485965518e+00
-3.066664024766286634e+00 -7.055024644180946325e+00
-2.925155375786990586e+00 -5.620033913811366411e+00
-2.779261075881356291e+00 -3.454742399377288553e+00
-1.276443334521740525e+00 -4.941162200359910273e+00
-4.380397446835289088e+00 -4.610145525091931873e+00
-6.030115144886641687e+00 -4.193013732010276051e+00
-3.943224779272362035e+00 -7.163666322257587815e+00
-2.487803849740273243e+00 -5.993886651474819693e+00
-2.343177854813369709e+00 -6.099592656572689009e+00
-6.244890723761064244e+00 -5.462061004305525103e+00
-2.809856750222270438e+00 -3.488751604424713104e+00
-3.317480178780759292e+00 -5.371377092662537933e+00
-3.976922144610639087e+00 -5.996852443270655364e+00
-3.449369288709950077e+00 -6.849235952596265165e+00
-3.101834378689099836e+00 -5.627106712792607546e+00
-3.093183098698199629e+00 -5.275211031706260378e+00
-2.391908344849384527e+00 -4.702722905735312153e+00
-4.102490263321300290e+00 -4.039607147320356084e+00
-2.636749492668673867e+00 -4.957930335025959145e+00
-2.877116340055052568e+00 -6.718990268192675863e+00
-3.397653282326269508e+00 -4.887143834940915532e+00
3.677071605342923544e+00 4.684838951736544743e+00
3.468238003995598451e+00 2.009929058581859884e+00
4.627996244585102836e+00 2.866650656183405310e+00
3.906652766169130153e+00 3.216846022151643503e+00
5.652551959429220396e+00 2.154665611454690044e+00
5.347880574307511736e+00 6.156044748350335549e-01
4.150741248243191350e+00 3.614277636040225783e+00
3.696917845090110788e+00 1.283039154156642381e+00
4.110222962913744560e+00 4.962915256020927757e-02
4.983962452575554813e+00 5.233919634770363150e-01
2.614189303692156408e+00 2.058608057555646020e+00
4.224017873179475302e+00 2.703436498329367055e+00
3.544687471878107843e+00 5.184773281396324318e-01
4.239246497630937860e+00 -6.330699802106352081e-01
4.379539008383254384e+00 2.172549497317287415e+00
2.628994546611939320e+00 2.589835547043328301e+00
4.127030228319887861e+00 2.751795223461973361e+00
3.914719389831923024e+00 1.636599692584198795e+00
4.881622695235892984e+00 3.570677350504071867e+00
4.174899402989023400e+00 2.042604140894574094e+00
4.037806393769227675e+00 2.954216426215871660e+00
3.891717390390096121e+00 2.225429375588586556e+00
3.834354360354187641e+00 2.609091782575836405e+00
5.754489907404834348e+00 3.117127092950493061e+00
3.063984450676559668e+00 3.556760590259374410e+00
3.982410207451562378e+00 9.409992497204633377e-01
3.395013017560907009e+00 2.064101226490528518e+00
4.001671736262037093e+00 1.568328675168368269e+00
2.939015291807760555e+00 1.533944612735140822e+00
4.030929655959947233e+00 1.903686938215026991e+00
3.533967655594240309e+00 2.521220344113050071e+00
4.841011808855557597e+00 9.729228164764824882e-01
2.442709549711771455e+00 2.112366242651549708e+00
4.410295013525308505e+00 3.512663167732905656e+00
7.300995045402425276e+00 1.572848517583448125e+00
4.090977029637540952e+00 1.577380781244654973e+00
5.112272274292725349e+00 3.055112783943895849e+00
6.727843951686950597e+00 2.604826725191164982e+00
2.493054750414202214e+00 2.653313475809497390e+00
2.808510898999254657e+00 1.384184703526211591e+00
5.039656861526460752e+00 1.375949443579311371e+00
3.932516547600870105e+00 7.373675032554389830e-01
5.491572309855079048e+00 4.500308622793443014e+00
3.923151596828482912e+00 1.738996142021905111e+00
5.285050655700423761e+00 3.649956717349384760e+00
5.199717772997853871e+00 4.020587538790961979e+00
5.991447618778231288e+00 2.695192389477461425e+00
5.440048229304824901e+00 2.888916965781114676e+00
4.223223918122481102e+00 8.937679281725867675e-01
3.295583140732605276e+00 1.886084173707685885e+00
4.297591256927971948e+00 8.259958516545575780e-01
3.787719956929962883e+00 3.277631036192190983e+00
3.690433986859549709e+00 2.376209131749628334e+00
4.735845572354247857e+00 2.157124306749200748e+00
6.340133493973309164e+00 1.638655370294138880e+00
3.606265525416768369e+00 1.955264485662633778e+00
5.607538717433197206e+00 2.159307995608358510e+00
5.436971385741069085e+00 1.728813175183278261e+00
5.717888291337349216e+00 1.372796244206045513e+00
4.431577843197304745e+00 2.929930870904715601e+00
3.913847094134522919e+00 1.449309732418779362e+00
5.188134631381474904e+00 1.330009284742530662e+00
4.330376378737892828e+00 3.597253310501661971e+00
4.519662490125525345e+00 4.144709474664117543e+00
4.557136812948290761e+00 2.369340386566036294e+00
4.918055029665722166e+00 4.300827721405344306e+00
4.506828235377448699e+00 3.342580526182869161e+00
4.046664863576082460e+00 3.583051507300149652e+00
3.705342929666878948e+00 6.016133257049208538e+00
5.783721955247433044e+00 1.502791293051685129e+00
4.696065441148833841e+00 1.950282001107854768e+00
2.638542653616266165e+00 3.023816432672590260e+00
2.656096136382735562e+00 1.666397260088500865e+00
2.457889967067280690e+00 3.559944693775240587e+00
5.123579048383599677e+00 1.487228688267256071e+00
4.929248373447096654e+00 3.645464189370207109e+00
5.287917849182833585e+00 1.856039537831949193e+00
4.159634345625763174e+00 3.953100964506576886e+00
4.058905079298918750e+00 3.004855863094989310e+00
3.765535016367227872e+00 2.087482424537369763e+00
5.217455697660593472e+00 2.194116881638825234e+00
3.861247738530733997e+00 2.432782885822690755e+00
4.863148110670166169e+00 2.444371278698430849e+00
4.032428297458393374e+00 4.336861475955795520e+00
4.152574510246539674e+00 2.198843491527096461e+00
-2.312509643489513156e-01 -3.526341843934541309e+00
2.302029637486517899e+00 -3.878313651242806692e+00
2.501013384978090226e-01 -2.687233976435580818e+00
-2.665740397809706064e-01 -4.049337089351270791e+00
-9.285521843039232781e-01 -3.152290531670878249e+00
6.693432230696650942e-01 -2.481677744459494406e+00
1.558404925311807077e-01 -3.908258027169751347e+00
2.497292573399052529e+00 -2.366633206056938388e+00
5.268540469086153699e-01 -2.626680105679473076e+00
8.765462621408802724e-01 -2.627706178009954652e+00
2.715139948272996762e+00 -3.729195364326893358e+00
5.599988539876648019e-01 -2.133143534721727796e+00
-2.824527168273924804e-01 -4.304048953819710199e+00
-1.746065872558402177e-01 -3.035898430662764103e+00
2.734995330519452761e+00 -3.869714196853316857e+00
8.943490687232413805e-01 -4.499791490694705409e+00
-1.494263283563185052e+00 -3.744715978482226593e+00
3.522890817696872068e-01 -3.453861983247343392e+00
2.042251750787248632e+00 -3.080675299970867531e+00
1.393712431210374803e+00 -5.118144368277982359e+00
5.775233275745587092e-01 -2.502574525769263758e+00
8.341055853624401717e-02 -2.463827613197977495e+00
6.861539969432330910e-01 -3.044733079375651741e+00
-8.876637377149940722e-01 -3.554990901960712879e+00
9.806247658902711439e-01 -2.822272707704065908e+00
1.178707515066239830e+00 -2.133069509516952067e+00
4.347416651626739847e-01 -3.161059855809960517e+00
2.006405365059901413e+00 -4.033953605266979103e+00
4.989124038207704004e-02 -1.655547553603123445e+00
2.446976872018836957e+00 -3.252313290776068122e+00
1.843222046819638082e-01 -4.772957157341932266e+00
-6.728738952697348452e-01 -4.197418641110790105e+00
-4.822555034706494936e-01 -4.412708971455924889e+00
-6.634050786644634101e-01 -3.993080751785405003e+00
1.443951495619878234e+00 -3.396061561432081266e+00
6.423299696452645646e-01 -2.941440943750307291e+00
1.933935698988084040e-01 -3.639639471623972167e+00
1.234101288106912442e+00 -2.937198178687856931e+00
1.096920690611964400e-01 -3.463959923489350778e+00
1.478591850222465975e+00 -3.218652964548198270e+00
1.586286211443523442e+00 -3.672695022460308767e+00
1.820327519471826250e+00 -3.972181979147481279e+00
-2.199325981292622245e+00 -2.414437025865521669e+00
2.165578340176943506e-01 -3.956680214132044071e+00
1.836519642011811282e+00 -2.672624835123531106e+00
2.744636477206974234e+00 -1.907447446713601780e+00
1.228308353439852230e+00 -3.709243663850146255e+00
4.455938989566478603e-01 -3.737842400961411737e+00
1.321735804055595320e+00 -2.636218659351973859e+00
-3.019620476125624009e-01 -4.207626674140243495e+00
2.367940311779128670e-01 -3.892475809003173914e+00
1.158807065357246202e+00 -1.281964233660122465e+00
9.066183107587475476e-01 -3.181032719134035958e+00
1.891876230107496282e+00 -5.252787038626776983e+00
8.634961500605705664e-01 -3.502119542485021331e+00
-2.619990875325104440e-01 -3.693142311547771062e+00
1.938461401240734183e+00 -4.077574407188306438e+00
-1.314695821712427160e-01 -3.322419566029794158e+00
1.736939790060637367e+00 -4.159870264209449608e+00
1.361562967053694395e+00 -2.991379667896126193e+00
4.997193012909274534e-01 -2.657721351821417777e+00
9.404254798583677744e-02 -3.507952754074026736e+00
2.594776823921922215e+00 -1.327599311110242430e+00
3.079553406846167629e+00 -4.367867720005309096e+00
1.648974280912978596e+00 -3.131223867567436869e+00
1.721629777219172208e+00 -3.658316619282465432e+00
1.546300007120630093e+00 -3.742612592227458901e+00
2.236343959705814566e+00 -3.303262324777022751e+00
2.322115335773979439e+00 -2.497237306266113510e+00
3.544141046366259262e-01 -3.053683372579692801e+00
1.800100431290359904e+00 -1.705627060266775574e+00
-1.269402519051578526e+00 -2.556159516070138693e+00
4.958524395244192084e-01 -3.737242844183058299e+00
-1.497989228011449292e-01 -2.595028095135796242e+00
1.795481280662767576e+00 -3.333786248750526315e+00
3.714891771850609148e-01 -2.221632336387873607e+00
8.320525750195484349e-03 -2.734905653754543753e+00
1.606422741541035260e+00 -2.542786815554983093e+00
5.048128975642623972e-01 -1.505059127725043799e+00
1.209160968814125825e-01 -2.042356198297333947e+00
1.582780703447041359e+00 -1.935887611439833123e+00
8.550743457796409208e-01 -3.739858092281536539e+00
-2.281375796323750205e-01 -2.279635293954390907e+00
7.785562193373603002e-01 -4.629718137377877518e+00
2.962341594978914472e-01 -2.666534881227817788e+00
1.637048357270700194e+00 -9.488284506032265142e-01
1.405082959004709142e+00 -2.738703092365239122e+00
3.145635493532608962e+00 -4.079800862594991528e+00
-3.306037561144961612e-01 -8.533752597243710269e+00
-6.755559365624502766e-01 -8.352418004871955404e+00
-1.584188585852339237e+00 -9.253202773898973277e+00
-5.428565715551110227e-01 -1.027075647095415789e+01
-6.739032027656348678e-01 -8.892698650427021789e+00
-1.331211642289127361e-01 -6.806971070114746780e+00
-1.732605591380233623e+00 -1.057308619683836248e+01
-9.096880307428493184e-01 -9.933908157712357578e+00
7.497893597889218054e-01 -9.537721628947849695e+00
-1.542965058196832384e-02 -9.912527934699394194e+00
-1.171060290111288094e+00 -9.992586951861261113e+00
-3.145385772068031160e-01 -8.270544301252945374e+00
-1.246892494556208986e+00 -9.234075643582478676e+00
-8.012157037310330132e-02 -8.609485046857921375e+00
-6.262066800173933245e-01 -8.308610177575939559e+00
-4.211095856559946560e-01 -9.513780415302804272e+00
-1.829506735273816131e+00 -8.493492221431505840e+00
3.651388295522937089e-01 -8.406664076768223026e+00
-1.940665219566110711e+00 -9.220683724928871783e+00
1.202230847457360863e+00 -8.710926505588028945e+00
-3.210212265798624842e-01 -9.305277986203801532e+00
-8.714043375068443176e-01 -7.777380125488537743e+00
1.759661628084829843e-01 -8.313817143321147185e+00
-2.028944930278478997e-01 -9.522814188852885664e+00
-1.074166662638235570e+00 -8.096721360821273805e+00
-1.369557100800607552e+00 -9.386893687021238719e+00
1.220345485155013954e+00 -8.689776782480354456e+00
2.174518106440670895e+00 -7.586671957111625453e+00
-2.069798562333543535e-01 -9.359572755314980341e+00
-9.763204148864678134e-01 -9.069048740919134488e+00
-1.798047975890338712e+00 -8.314058322330435402e+00
-1.289182814680515543e+00 -8.820461507202722373e+00
5.090547129234113122e-01 -1.058278593015659119e+01
-7.409188753849424991e-01 -9.609687021597478562e+00
-3.880970951223332577e-01 -8.159255501494676821e+00
-6.478268375050761918e-01 -9.462718325999086133e+00
-2.910683657227201016e-01 -1.035039235625783327e+01
-9.117360260843272446e-01 -1.006173509217348006e+01
-1.600029734626532418e+00 -1.089448015637587908e+01
5.359902801264315730e-01 -9.143960698727498837e+00
-1.186682472922832243e+00 -7.465238625040909071e+00
-1.486815919464633318e+00 -9.278189511374842269e+00
-2.401994134283033766e+00 -1.119552948460299291e+01
7.492225752016685725e-01 -9.032367957453496743e+00
-2.021970322093037176e+00 -9.747713173110637896e+00
-1.963832737640960557e+00 -1.007571823849986892e+01
-1.476993125003144502e+00 -9.331377905087668623e+00
-3.745350188253273149e+00 -9.225179434211296936e+00
5.556096548463960172e-01 -8.914216252474350455e+00
-2.543005930578497775e+00 -1.015683184346810819e+01
-5.893665396604850226e-01 -9.569074355987282843e+00
9.553388952853381078e-02 -8.882411279017754069e+00
1.263358939801265679e-01 -1.007851393969302478e+01
-1.121685641287074597e+00 -9.229453928478788427e+00
-1.538573009985641171e+00 -9.102878099208977503e+00
-1.927727110661374477e+00 -9.646104984194616705e+00
-1.643897923850477394e+00 -8.505354818942320705e+00
9.151683452772716443e-01 -1.009956698468621994e+01
-1.263072362372897217e+00 -8.524515961867169977e+00
-5.166521496704197247e-01 -8.907216309629255591e+00
-2.010400091585263782e-01 -9.083713173707371524e+00
-4.858419321689516068e-01 -9.004868192489837497e+00
3.858745235197338364e-01 -9.329608801202338597e+00
4.291415395144695388e-01 -7.626803123298891762e+00
-8.165721100317379078e-01 -8.692951521019191219e+00
-3.616335480334575969e-01 -6.114689362555953522e+00
-9.309758081066448199e-01 -9.237226021544806542e+00
-4.462489730014718714e-01 -1.127806147587930141e+01
-2.682677725279707381e-01 -6.560414275990281041e+00
-8.642829491283985366e-01 -9.282455255246809145e+00
-2.625460935496018999e-01 -9.968573349679282103e+00
-7.480336995305325587e-01 -1.060309975520341474e+01
-1.910621620017560307e+00 -7.655693590185101094e+00
-1.184740195743262614e+00 -1.139089084409555674e+01
-2.138457988553754685e-01 -8.808602049476341733e+00
-2.034657687523734104e+00 -1.015557400361972640e+01
-1.626806149552084246e+00 -8.504218964005856307e+00
-9.283206582290676190e-01 -9.570790933455002758e+00
-1.675475165921033627e+00 -9.322723099916427003e+00
-6.388923548122998897e-01 -8.410865922414462403e+00
-8.630929103655029522e+00 -1.145113992620871812e+01
-9.746749791647641104e+00 -1.262919953075014412e+01
-9.559475555222020304e+00 -1.278252341129247682e+01
-1.032882480028568928e+01 -1.414610766844820766e+01
-1.211953749961623572e+01 -1.190270691894564159e+01
-8.447850955396493333e+00 -1.285939240904501091e+01
-1.083629199653746866e+01 -1.412900585272680232e+01
-9.892690108220531187e+00 -1.389264521411434572e+01
-1.015677158867729268e+01 -1.324410437839885901e+01
-1.018241663728939983e+01 -1.201510141150172828e+01
-1.006524345801404863e+01 -1.087234240692528964e+01
-8.420735363064123291e+00 -1.410882382315378436e+01
-1.022188408207709465e+01 -1.301460086697136731e+01
-9.386250299521959661e+00 -1.231967086099467501e+01
-1.003911769007629928e+01 -1.359753222008449036e+01
-1.011335577803031960e+01 -9.852067341045774640e+00
-8.145395900004764655e+00 -1.256500938267640066e+01
-9.063329204832726305e+00 -1.336357218487228948e+01
-1.024637951209015441e+01 -1.323718052669676837e+01
-9.978803695901115489e+00 -1.269790996629683022e+01
-1.197972399630133999e+01 -1.150080814639680327e+01
-9.885057439918373490e+00 -1.242671258586130634e+01
-9.813290456066921408e+00 -1.414742384322964774e+01
-9.334113345003338225e+00 -1.269918843812852671e+01
-1.002461966166641183e+01 -1.240387289667231130e+01
-1.087837924311116211e+01 -1.161479649890319976e+01
-1.006257486904319443e+01 -1.348563998789913043e+01
-8.536361993595502184e+00 -1.370862496306574130e+01
-1.054945892390869666e+01 -1.276777713173627049e+01
-8.997325232775024162e+00 -1.357886372398770547e+01
-9.915213954245414740e+00 -1.256197481718172604e+01
-7.874780667014143809e+00 -1.216190766081876262e+01
-9.177523939908359907e+00 -1.297993792453412709e+01
-9.345309707569711577e+00 -1.330403156960650612e+01
-9.351500623673882018e+00 -1.447452348907393826e+01
-9.102670891479410997e+00 -1.133165664352073776e+01
-9.519775559181931968e+00 -1.319227905271375789e+01
-9.807890933104227216e+00 -1.089115815592269243e+01
-9.711265979930383097e+00 -1.156627145828383441e+01
-9.913705395238777029e+00 -1.292431388288260408e+01
-1.000470762806591374e+01 -1.198653289339827666e+01
-8.497316539775960464e+00 -1.247174460542786179e+01
-9.474205403951289739e+00 -1.199853611616453364e+01
-1.046599070656605690e+01 -1.266166531268064865e+01
-1.080673990022028441e+01 -1.381635014580774801e+01
-1.216194283526797193e+01 -1.115621803088749076e+01
-8.707360867488288747e+00 -1.141418052027676211e+01
-1.119325475160785111e+01 -1.087827374025733462e+01
-1.084101029321950804e+01 -1.146962061013182321e+01
-1.059549843487573995e+01 -1.201475691220701592e+01
-9.872961834701783346e+00 -1.259538450069053894e+01
-1.160347254639056480e+01 -1.218513978093714556e+01
-1.057421039144114694e+01 -1.264257892216718560e+01
-9.415477373664614902e+00 -1.265513231962387408e+01
-1.120198197263049167e+01 -9.356892986962083825e+00
-1.005949393977575390e+01 -1.154715733224244900e+01
-8.410058619827125881e+00 -1.347053888333222815e+01
-1.213940380475526482e+01 -1.105418936360793403e+01
-1.074114542832078101e+01 -1.251590111543322159e+01
-8.745083694661925477e+00 -1.121628057974257509e+01
-9.744292138097886635e+00 -1.229545010218054379e+01
-9.220449907237911802e+00 -1.409145381650465545e+01
-9.384911582848840084e+00 -1.237653068412636514e+01
-9.810162594642410028e+00 -1.189306678945412443e+01
-1.051070741266606312e+01 -1.263984540028383385e+01
-8.524644910154153266e+00 -1.320913003659964069e+01
-1.024565196400515354e+01 -1.017588898327431934e+01
-9.585655388249504583e+00 -1.178806001064653763e+01
-9.948356746463383971e+00 -1.323826729600943075e+01
-9.351925978300615228e+00 -1.105837843066096582e+01
-9.534295935373437558e+00 -1.182939360719401556e+01
-1.115294820320751512e+01 -1.306691719771901816e+01
-1.054748469352060702e+01 -1.383848069449058826e+01
-9.799584385591336044e+00 -1.232376283289553420e+01
-9.567214123298231954e+00 -1.274008941921826299e+01
-1.038295033183846350e+01 -1.319317581304283138e+01
-1.005656691904222733e+01 -1.273450967356743391e+01
-1.560805317795404079e+01 -1.497532313434732210e+01
-1.499753603268430169e+01 -1.393291112877174065e+01
-1.382476616736191666e+01 -1.438528992784878291e+01
-1.607759492492891695e+01 -1.558476534360993249e+01
-1.578782414666219047e+01 -1.437422063186287957e+01
-1.635765112396417109e+01 -1.394306491035583306e+01
-1.560108275730102001e+01 -1.430372860896985721e+01
-1.283038982249896165e+01 -1.555593141166935922e+01
-1.500530121140688600e+01 -1.405644447912338357e+01
-1.368859843189952130e+01 -1.435833137998754339e+01
-1.467279249561156185e+01 -1.485710973412991720e+01
-1.335561460930179045e+01 -1.367126809940059573e+01
-1.604406776456792727e+01 -1.466412816988093759e+01
-1.433085310211102303e+01 -1.386150901482652031e+01
-1.421344672131804820e+01 -1.371349654263039497e+01
-1.381258359900578370e+01 -1.622806441520355492e+01
-1.524798270375990406e+01 -1.645291420888882783e+01
-1.184515122952831234e+01 -1.367554002494220278e+01
-1.345960087183187071e+01 -1.432122540283894807e+01
-1.449835446651196946e+01 -1.502093244992205889e+01
-1.485321172329641470e+01 -1.415999064968275434e+01
-1.602669914934605799e+01 -1.443307275523824629e+01
-1.276619884035680030e+01 -1.457023889794791494e+01
-1.149440476841344605e+01 -1.448831872069797377e+01
-1.320240181987065853e+01 -1.377441435827081939e+01
-1.295557989486948891e+01 -1.492219052768741960e+01
-1.400996104820570309e+01 -1.552812782486598309e+01
-1.373147980152972814e+01 -1.212223923008904691e+01
-1.440068205886700170e+01 -1.461782776393659766e+01
-1.428371459326960036e+01 -1.580601843983587962e+01
-1.472160331829131863e+01 -1.462428302075641362e+01
-1.381612950643529025e+01 -1.602397737078665685e+01
-1.352794330928068867e+01 -1.503808152973713597e+01
-1.370747658585043993e+01 -1.522647328326405969e+01
-1.744615726239788245e+01 -1.464576802474312167e+01
-1.485020385385977093e+01 -1.434555786474666128e+01
-1.411775623624873610e+01 -1.491902853739441781e+01
-1.537269478433948855e+01 -1.515496733918749861e+01
-1.378303668874625565e+01 -1.389315673179993738e+01
-1.312037732294532688e+01 -1.353626347286843234e+01
-1.371832357092412025e+01 -1.692280917201683010e+01
-1.458774365292960695e+01 -1.389497164800077300e+01
-1.244779622060815250e+01 -1.447026955974790674e+01
-1.542162625253213903e+01 -1.632773277312679738e+01
-1.497421904039262408e+01 -1.377883215215227786e+01
-1.445616599672657721e+01 -1.441055667736125478e+01
-1.718483087244061380e+01 -1.558862961956104165e+01
-1.443389402139581001e+01 -1.438659472970153885e+01
-1.608866065123366695e+01 -1.506753587647928860e+01
-1.453641738687480789e+01 -1.267545854121497051e+01
-1.323962487190323500e+01 -1.540827452954397003e+01
-1.508471938048911376e+01 -1.467525832551160292e+01
-1.454470422865431445e+01 -1.463897408869548045e+01
-1.538011536753662689e+01 -1.469595284117337286e+01
-1.289418779316043917e+01 -1.246237018086798898e+01
-1.651237960370055902e+01 -1.515741361162530687e+01
-1.361860516559668710e+01 -1.670290850239857505e+01
-1.568114623777505301e+01 -1.388088594471716064e+01
-1.385814338816642532e+01 -1.564371306111698523e+01
-1.333092095790824061e+01 -1.455357841171059619e+01
-1.523729778063770901e+01 -1.522120953653416109e+01
-1.398409000258393142e+01 -1.390589622966315630e+01
-1.501291302892021484e+01 -1.800669271619547374e+01
-1.595594648376523850e+01 -1.274531537138923021e+01
-1.384331918681016838e+01 -1.463166462471117590e+01
-1.465416825811636947e+01 -1.458044772450015181e+01
-1.564630268834338800e+01 -1.486847868173336984e+01
-1.547350031475697385e+01 -1.700510524444629112e+01
-1.481778550819738705e+01 -1.378168738001102867e+01
-1.482775277295043637e+01 -1.578250606759348074e+01
-1.456983662316733863e+01 -1.275990596193569537e+01
-1.402993247872521287e+01 -1.438810308361393098e+01
-1.566332272522868863e+01 -1.391184063869677523e+01
-1.482546526903187356e+01 -1.478440509938982217e+01
-1.408624498805265723e+01 -1.575100076994171872e+01
-1.370912518083024700e+01 -1.424800005956061000e+01
-1.480360654390270625e+01 -1.490178285265610647e+01
-1.379848741534034851e+01 -1.427394632620791093e+01
-1.491971401562168076e+01 -1.476365306529803867e+01
-1.441593743092073332e+01 -1.425169271356835310e+01
-1.320714288242197476e+01 -1.387980532109361498e+01
-1.430306210107782228e+01 -1.417022449352091229e+01
-1.231498255348900273e+01 -1.442913988253184421e+01
-1.490279507671781190e+01 -1.267631758656260743e+01
-1.321267155249646663e+01 -1.444341796139267409e+01
-1.434570061691769993e+01 -1.365377305242679640e+01
